id,"serialové číslo zařízení","název zařízení","čas pořízení","okolní energie","maximální energie","minimální energie"
2435999,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-09-20 13:28:09",35.87,49.17,33.37
2436083,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-09-20 13:31:09",35.55,48.2,33.04
2436163,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-09-20 13:34:09",38.05,54.46,32.77
2436247,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-09-20 13:37:09",36.62,47.96,33.02
2436333,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-09-20 13:40:09",34.69,56.08,33
2436416,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-09-20 13:43:09",35.7,49.75,33.14
2436496,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-09-20 13:46:09",36.97,49.99,32.89
2436581,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-09-20 13:49:09",36.84,52.02,33.08
2436663,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-09-20 13:52:09",35.79,56.56,33.15
2436747,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-09-20 13:55:09",34.63,37.98,33.16
2436831,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-09-20 13:58:09",35.29,48.5,32.82
2436912,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-09-20 14:01:09",35.1,46.6,32.95
2436995,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-09-20 14:04:09",37.39,52.09,33.23
2437077,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-09-20 14:07:09",37.59,55.78,33.19
2437159,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-09-20 14:10:09",35.07,46.59,33.04
2437240,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-09-20 14:13:09",34.38,37.13,33.15
2437326,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-09-20 14:16:09",35.98,50.18,32.97
2437409,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-09-20 14:19:09",37.01,60.05,33.2
2437491,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-09-20 14:22:09",36.28,52.85,33.24
2437576,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-09-20 14:25:09",37.11,55.05,33.43
2437659,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-09-20 14:28:09",35.8,47.26,33.01
2437742,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-09-20 14:31:09",36.19,51.34,32.93
2437825,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-09-20 14:34:09",34.49,40,32.91
2437908,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-09-20 14:37:09",35.15,46.46,32.93
2437991,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-09-20 14:40:09",37.04,50.86,32.97
2438074,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-09-20 14:43:09",34.4,38.77,32.93
2438156,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-09-20 14:46:09",36.85,50.53,33.05
2438244,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-09-20 14:49:09",36.57,52.56,32.97
2438327,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-09-20 14:52:09",35.52,51.94,33.05
2438407,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-09-20 14:55:09",36.55,45.1,33.15
2438487,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-09-20 14:58:09",38.31,54.28,35.31
2438567,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-09-20 15:01:09",37.75,50.96,35.26
2438653,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-09-20 15:04:09",38.07,47.92,35.88
2438738,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-09-20 15:07:09",38.16,52.45,33.15
2438821,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-09-20 15:10:09",35.21,41.63,33.02
2438905,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-09-20 15:13:09",35.87,50.14,32.99
2438986,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-09-20 15:16:09",37.62,50.07,33.6
2439069,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-09-20 15:19:09",35.09,42.59,33.04
2439151,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-09-20 15:22:09",39.4,54.55,34.44
2439236,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-09-20 15:25:09",37.24,51.89,35.19
2439319,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-09-20 15:28:09",37.68,50.87,34.74
2439401,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-09-20 15:31:09",38.51,51.37,33.49
2439485,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-09-20 15:34:09",37.31,43.58,36.28
2439572,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-09-20 15:37:09",34.91,39.97,33.05
2439649,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-09-20 15:40:09",35.68,60.19,33.27
2439732,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-09-20 15:43:09",34.74,42.39,33.03
2439816,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-09-20 15:46:09",35.98,49.39,33.04
2439899,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-09-20 15:49:09",34.71,43.2,33.07
2439984,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-09-20 15:52:09",35.16,50.36,33
2440066,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-09-20 15:55:09",35.13,47.2,32.83
2440148,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-09-20 15:58:09",36.63,50.73,33.42
2440230,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-09-20 16:01:09",35.97,52.03,33.05
2440313,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-09-20 16:04:09",36.05,50.2,32.83
2440396,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-09-20 16:07:09",36.87,51.85,33.22
2440481,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-09-20 16:10:09",37.66,52.6,33.44
2440564,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-09-20 16:13:09",37.11,43.26,33.29
2440647,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-09-20 16:16:09",34.65,46.24,33.03
2440729,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-09-20 16:19:09",35.26,47.59,33.03
2440815,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-09-20 16:22:09",35.78,43.69,32.65
2440897,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-09-20 16:25:09",35.96,52.2,32.91
2440980,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-09-20 16:28:09",35.21,51.49,32.84
2441062,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-09-20 16:31:09",34.64,47.07,32.72
2441146,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-09-20 16:34:09",37.07,45.94,32.93
2441231,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-09-20 16:37:09",39.54,54.39,36.58
2441311,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-09-20 16:40:09",39.45,49.15,36.79
2441394,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-09-20 16:43:09",38.28,48.1,34.68
2441475,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-09-20 16:46:09",34.13,38.59,32.58
2441556,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-09-20 16:49:09",35.71,48.45,32.78
2441639,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-09-20 16:52:09",36.57,47.29,33.16
2441724,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-09-20 16:55:09",34.78,43.19,32.67
2441807,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-09-20 16:58:09",35.19,51.11,32.9
2441892,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-09-20 17:01:09",36.02,53.33,33.11
2441976,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-09-20 17:04:09",35.62,48.23,32.69
2442061,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-09-20 17:07:09",36.88,51.76,32.96
2442141,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-09-20 17:10:09",36.92,49.46,33.15
2442225,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-09-20 17:13:09",36.57,51.35,32.99
2442309,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-09-20 17:16:09",38.28,47.77,32.87
2442393,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-09-20 17:19:09",36.21,52.6,32.88
2442476,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-09-20 17:22:09",36.03,55.76,33.03
2442556,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-09-20 17:25:09",34.2,49.2,32.79
2442636,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-09-20 17:28:09",34.88,52.13,32.79
2442718,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-09-20 17:31:09",33.65,35.54,32.68
2442802,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-09-20 17:34:09",34.78,46.74,32.68
2442886,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-09-20 17:37:09",33.95,41.44,32.74
2442970,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-09-20 17:40:09",34.97,45.09,32.73
2443056,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-09-20 17:43:09",34.3,42.94,32.76
2443138,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-09-20 17:46:09",34.82,46.38,32.76
2443221,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-09-20 17:49:09",35.23,50.36,32.71
2443303,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-09-20 17:52:09",34.56,46.35,32.93
2443381,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-09-20 17:55:09",35.01,47.92,32.74
2443464,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-09-20 17:58:09",35,49.32,32.93
2443551,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-09-20 18:01:09",35,43.72,32.86
2443635,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-09-20 18:04:09",34.95,49.33,32.79
2443719,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-09-20 18:07:09",37,53.09,33.14
2443800,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-09-20 18:10:09",35.38,45.55,32.88
2443880,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-09-20 18:13:09",34.24,37.3,32.87
2443964,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-09-20 18:16:09",34.66,44.21,32.97
2444048,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-09-20 18:19:09",35.32,45.2,32.8
2444128,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-09-20 18:22:09",35.67,51.5,32.8
2444213,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-09-20 18:25:09",37.7,51.25,33.09
2444297,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-09-20 18:28:09",39.87,51.04,33.63
2444383,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-09-20 18:31:09",34.36,37.16,32.92
2444465,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-09-20 18:34:09",36.24,50.03,33.09
2444548,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-09-20 18:37:09",36.26,45.36,33.19
2444625,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-09-20 18:40:09",35.54,43.65,33.14
2444709,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-09-20 18:43:09",35.98,49.65,32.89
2444793,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-09-20 18:46:09",34.73,38.44,33.49
2444876,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-09-20 18:49:09",36.12,45.79,33.27
2444958,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-09-20 18:52:09",36.54,57.01,33.23
2445041,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-09-20 18:55:09",38.3,57.91,33.42
2445123,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-09-20 18:58:09",36.67,53.58,33.62
2445205,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-09-20 19:01:09",37.21,53.96,33.53
2445290,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-09-20 19:04:09",37.98,52.51,33.95
2445371,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-09-20 19:07:09",37.98,52.62,33.88
2445455,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-09-20 19:10:09",36.17,45.97,33.33
2445535,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-09-20 19:13:09",39.48,54,33.63
2445618,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-09-20 19:16:09",37.04,49.89,33.93
2445701,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-09-20 19:19:09",39.07,47.68,34.08
2445780,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-09-20 19:22:09",37.67,45.99,34.07
2445861,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-09-20 19:25:09",37.03,47.21,33.62
2445943,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-09-20 19:28:09",38.3,53.27,33.48
2446030,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-09-20 19:31:09",34.74,38.15,33.3
2446120,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-09-20 19:34:09",35.77,44.99,33.6
2446210,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-09-20 19:37:09",36.64,45.54,33.93
2446298,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-09-20 19:40:09",35.39,45.66,33.33
2446383,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-09-20 19:43:09",37.38,55.9,33.72
2446472,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-09-20 19:46:09",36.51,50.87,33.66
2446563,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-09-20 19:49:09",36.15,52.74,33.43
2446654,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-09-20 19:52:09",37.1,56.55,33.18
2446745,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-09-20 19:55:09",34.28,43.25,33.09
2446830,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-09-20 19:58:09",35.32,46.66,33.34
2446922,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-09-20 20:01:09",33.85,35.23,32.92
2447013,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-09-20 20:04:09",34.32,37.7,33.06
2447096,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-09-20 20:07:09",36.15,50.69,33.08
2447183,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-09-20 20:10:09",36.03,50.57,33.28
2447271,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-09-20 20:13:09",36.52,55.78,33.17
2447362,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-09-20 20:16:09",35.44,49.7,33.55
2447450,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-09-20 20:19:09",37.6,50.67,33.89
2447539,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-09-20 20:22:09",34.65,37.03,33.39
2447630,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-09-20 20:25:09",34.83,39.93,33.26
2447717,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-09-20 20:28:09",36.79,47.76,33.44
2447806,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-09-20 20:31:09",34.54,41.69,33.04
2447895,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-09-20 20:34:09",35.22,51.76,33.11
2447990,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-09-20 20:37:09",34.92,48.5,32.99
2448077,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-09-20 20:40:09",34.66,37.69,33.03
2448165,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-09-20 20:43:09",35.57,43.54,33.38
2448254,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-09-20 20:46:09",35,39.37,33.15
2448342,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-09-20 20:49:09",38.85,54.18,34.02
